shipment_id,last_known_location,last_update_time,status_update
5bb5cee3-c0a6-4bb0-9506-df78bd0d7f58,"Las Vegas, NV",2025-04-15T17:11:27.727701,out for delivery
33c0cb8a-31a9-4bb5-b39e-ff846fc8e820,"Salt Lake City, UT",2025-04-26T06:11:27.727800,out for delivery
33c0cb8a-31a9-4bb5-b39e-ff846fc8e820,"Tucson, AZ",2025-04-27T12:11:27.727800,out for delivery
e426cc90-26f2-40b5-995e-16177754d0a2,"Phoenix, AZ",2025-05-01T13:11:27.727899,delivered
e426cc90-26f2-40b5-995e-16177754d0a2,"Oklahoma City, OK",2025-04-30T06:11:27.727899,delayed
e426cc90-26f2-40b5-995e-16177754d0a2,"Denver, CO",2025-04-30T04:11:27.727899,delivered
5306a9bc-cbee-4e48-9e80-10495ff78c22,"Denver, CO",2025-04-21T08:11:27.727986,arrived at hub
5306a9bc-cbee-4e48-9e80-10495ff78c22,"Salt Lake City, UT",2025-04-18T13:11:27.727986,in transit
5306a9bc-cbee-4e48-9e80-10495ff78c22,"Tucson, AZ",2025-04-20T03:11:27.727986,delivered
b156ad7f-ef6b-4fc1-8c7a-fb4e38304786,"Tucson, AZ",2025-05-04T09:11:27.728073,arrived at hub
b156ad7f-ef6b-4fc1-8c7a-fb4e38304786,"Tucson, AZ",2025-05-02T20:11:27.728073,delayed
b156ad7f-ef6b-4fc1-8c7a-fb4e38304786,"Las Vegas, NV",2025-05-02T08:11:27.728073,arrived at hub
b5a4506e-fcbb-49b7-8a4d-54a4f75a901d,"Salt Lake City, UT",2025-04-16T17:11:27.728161,out for delivery
b5a4506e-fcbb-49b7-8a4d-54a4f75a901d,"Denver, CO",2025-04-16T15:11:27.728161,arrived at hub
0d34a027-6af8-47b3-aeb2-6798827a4789,"El Paso, TX",2025-04-11T01:11:27.728259,in transit
0d34a027-6af8-47b3-aeb2-6798827a4789,"El Paso, TX",2025-04-12T22:11:27.728259,in transit
19c9de70-8023-4b88-a8f9-741f50fceae5,"Tucson, AZ",2025-04-10T18:11:27.728335,out for delivery
19c9de70-8023-4b88-a8f9-741f50fceae5,"El Paso, TX",2025-04-11T18:11:27.728335,arrived at hub
584d031f-94c6-4284-a41c-dcccdbabcce5,"El Paso, TX",2025-04-13T06:11:27.728409,delayed
584d031f-94c6-4284-a41c-dcccdbabcce5,"Salt Lake City, UT",2025-04-13T18:11:27.728409,delivered
9c9a66f5-5a0e-4d6b-977a-20c812fc0f7e,"Denver, CO",2025-04-13T06:11:27.728499,delayed
9c9a66f5-5a0e-4d6b-977a-20c812fc0f7e,"Oklahoma City, OK",2025-04-12T07:11:27.728499,delivered
9c9a66f5-5a0e-4d6b-977a-20c812fc0f7e,"Tucson, AZ",2025-04-12T17:11:27.728499,delayed
65bad585-8050-4e0b-92f0-5dbec18e8137,"El Paso, TX",2025-05-04T20:11:27.728576,delivered
65bad585-8050-4e0b-92f0-5dbec18e8137,"Oklahoma City, OK",2025-05-05T11:11:27.728576,out for delivery
65bad585-8050-4e0b-92f0-5dbec18e8137,"Phoenix, AZ",2025-05-07T04:11:27.728576,delayed
b3904722-07a8-4bc3-b42e-237e7dc0b610,"Las Vegas, NV",2025-04-14T08:11:27.728663,out for delivery
b3904722-07a8-4bc3-b42e-237e7dc0b610,"Denver, CO",2025-04-13T17:11:27.728663,delayed
b3904722-07a8-4bc3-b42e-237e7dc0b610,"Denver, CO",2025-04-13T13:11:27.728663,delivered
fa9e3813-a173-453c-9c89-5b9c60fb64d1,"Salt Lake City, UT",2025-04-25T19:11:27.728739,arrived at hub
fa9e3813-a173-453c-9c89-5b9c60fb64d1,"Salt Lake City, UT",2025-04-26T03:11:27.728739,arrived at hub
fa9e3813-a173-453c-9c89-5b9c60fb64d1,"Phoenix, AZ",2025-04-27T00:11:27.728739,delivered
76dd28de-190b-41ca-a154-313ccd7bc4e2,"El Paso, TX",2025-05-04T18:11:27.728814,delivered
76dd28de-190b-41ca-a154-313ccd7bc4e2,"Tucson, AZ",2025-05-03T06:11:27.728814,arrived at hub
76dd28de-190b-41ca-a154-313ccd7bc4e2,"Denver, CO",2025-05-03T21:11:27.728814,delayed
ae2bd9f3-f3e6-48cd-98d6-b4b21a407197,"Salt Lake City, UT",2025-04-24T22:11:27.728888,delayed
ae2bd9f3-f3e6-48cd-98d6-b4b21a407197,"El Paso, TX",2025-04-23T00:11:27.728888,arrived at hub
102f618e-41f0-4c13-a205-0c73acf90f2f,"Tucson, AZ",2025-04-30T23:11:27.728985,delivered
102f618e-41f0-4c13-a205-0c73acf90f2f,"Salt Lake City, UT",2025-04-29T18:11:27.728985,in transit
7571a0e9-23c3-40fa-8dd7-6b39b7fd8d1c,"Tucson, AZ",2025-04-16T16:11:27.729067,arrived at hub
7571a0e9-23c3-40fa-8dd7-6b39b7fd8d1c,"Las Vegas, NV",2025-04-17T07:11:27.729067,in transit
1c4b120b-8221-475d-ba24-e08dc3d17c66,"Oklahoma City, OK",2025-04-24T13:11:27.729143,in transit
1c4b120b-8221-475d-ba24-e08dc3d17c66,"Denver, CO",2025-04-26T02:11:27.729143,delivered
4593988d-df13-46a5-9d3f-2188bc76fff6,"Denver, CO",2025-04-27T15:11:27.729231,delivered
4593988d-df13-46a5-9d3f-2188bc76fff6,"Salt Lake City, UT",2025-04-27T06:11:27.729231,delayed
82108df0-4c19-4652-9b4c-a134a92a2c93,"El Paso, TX",2025-04-12T00:11:27.729307,delayed
82108df0-4c19-4652-9b4c-a134a92a2c93,"Las Vegas, NV",2025-04-11T04:11:27.729307,delayed
82108df0-4c19-4652-9b4c-a134a92a2c93,"Tucson, AZ",2025-04-12T06:11:27.729307,out for delivery
a3f42a0f-4a1b-41ff-8562-79340de6688f,"Salt Lake City, UT",2025-04-09T01:11:27.729379,delayed
a3f42a0f-4a1b-41ff-8562-79340de6688f,"Las Vegas, NV",2025-04-07T15:11:27.729379,delayed
baa64cad-fb81-4586-81ab-f3e540715cf4,"El Paso, TX",2025-04-18T18:11:27.729452,arrived at hub
baa64cad-fb81-4586-81ab-f3e540715cf4,"Phoenix, AZ",2025-04-19T07:11:27.729452,delayed
baa64cad-fb81-4586-81ab-f3e540715cf4,"Las Vegas, NV",2025-04-20T18:11:27.729452,arrived at hub
723ea9c5-0fbb-4cbe-a8f0-3ef63ea84d96,"Denver, CO",2025-05-03T07:11:27.729526,out for delivery
723ea9c5-0fbb-4cbe-a8f0-3ef63ea84d96,"Tucson, AZ",2025-05-02T20:11:27.729526,delivered
44f8b53b-b763-46da-a90a-95ce0623e5e1,"Salt Lake City, UT",2025-04-13T21:11:27.729599,out for delivery
44f8b53b-b763-46da-a90a-95ce0623e5e1,"Tucson, AZ",2025-04-15T03:11:27.729599,arrived at hub
44f8b53b-b763-46da-a90a-95ce0623e5e1,"Denver, CO",2025-04-14T10:11:27.729599,arrived at hub
2100fbef-3089-49f2-8aff-cc22552b4917,"El Paso, TX",2025-04-16T12:11:27.729684,in transit
2100fbef-3089-49f2-8aff-cc22552b4917,"Phoenix, AZ",2025-04-18T08:11:27.729684,in transit
2100fbef-3089-49f2-8aff-cc22552b4917,"Salt Lake City, UT",2025-04-15T19:11:27.729684,in transit
a11ea0d5-20eb-4ab8-9e6f-241b0b1ecaee,"Salt Lake City, UT",2025-04-08T06:11:27.729757,arrived at hub
a11ea0d5-20eb-4ab8-9e6f-241b0b1ecaee,"Oklahoma City, OK",2025-04-07T21:11:27.729757,arrived at hub
a11ea0d5-20eb-4ab8-9e6f-241b0b1ecaee,"Denver, CO",2025-04-07T14:11:27.729757,delivered
5c759f7b-6fd3-4128-998c-5f2de7abf5f2,"Phoenix, AZ",2025-04-22T12:11:27.729831,delivered
5c759f7b-6fd3-4128-998c-5f2de7abf5f2,"Oklahoma City, OK",2025-04-23T02:11:27.729831,out for delivery
5c759f7b-6fd3-4128-998c-5f2de7abf5f2,"Phoenix, AZ",2025-04-20T15:11:27.729831,delivered
8398ac66-4dc2-40dd-8780-77a457110e06,"Phoenix, AZ",2025-04-19T14:11:27.729919,delivered
8398ac66-4dc2-40dd-8780-77a457110e06,"El Paso, TX",2025-04-21T00:11:27.729919,delayed
8398ac66-4dc2-40dd-8780-77a457110e06,"El Paso, TX",2025-04-19T15:11:27.729919,out for delivery
4336e82e-1381-4d7d-8751-2f36198878f4,"Phoenix, AZ",2025-04-25T02:11:27.729992,delivered
4336e82e-1381-4d7d-8751-2f36198878f4,"Denver, CO",2025-04-25T08:11:27.729992,arrived at hub
0d2c211e-1a9c-4830-8100-6eba8d6627a1,"Las Vegas, NV",2025-04-24T10:11:27.730078,out for delivery
0d2c211e-1a9c-4830-8100-6eba8d6627a1,"Las Vegas, NV",2025-04-22T23:11:27.730078,out for delivery
0d2c211e-1a9c-4830-8100-6eba8d6627a1,"El Paso, TX",2025-04-24T23:11:27.730078,arrived at hub
a3403517-3ffa-4f81-b874-f165df0e7e73,"Oklahoma City, OK",2025-05-03T03:11:27.730153,in transit
a3403517-3ffa-4f81-b874-f165df0e7e73,"Phoenix, AZ",2025-05-01T17:11:27.730153,out for delivery
fd014604-6782-43f3-91da-ae8b89863823,"El Paso, TX",2025-04-09T13:11:27.730229,out for delivery
fd014604-6782-43f3-91da-ae8b89863823,"Oklahoma City, OK",2025-04-07T20:11:27.730229,in transit
fd014604-6782-43f3-91da-ae8b89863823,"Phoenix, AZ",2025-04-08T10:11:27.730229,out for delivery
34d18ecf-ac3c-4d4e-ada0-9756a94db116,"El Paso, TX",2025-04-20T07:11:27.730348,in transit
34d18ecf-ac3c-4d4e-ada0-9756a94db116,"Phoenix, AZ",2025-04-21T08:11:27.730348,arrived at hub
34d18ecf-ac3c-4d4e-ada0-9756a94db116,"Salt Lake City, UT",2025-04-19T16:11:27.730348,delivered
796cce17-b50e-4847-ac8e-adac994afc91,"Phoenix, AZ",2025-04-10T23:11:27.730937,in transit
796cce17-b50e-4847-ac8e-adac994afc91,"El Paso, TX",2025-04-11T00:11:27.730937,delivered
796cce17-b50e-4847-ac8e-adac994afc91,"Denver, CO",2025-04-09T17:11:27.730937,delayed
6a4853f3-0475-4928-bbcd-3aa8dd8f7f59,"El Paso, TX",2025-04-28T15:11:27.731042,arrived at hub
6a4853f3-0475-4928-bbcd-3aa8dd8f7f59,"Phoenix, AZ",2025-04-29T15:11:27.731042,delayed
a79a180d-641f-4eab-8e86-1419a7e96479,"El Paso, TX",2025-04-22T19:11:27.731118,out for delivery
a79a180d-641f-4eab-8e86-1419a7e96479,"Tucson, AZ",2025-04-23T07:11:27.731118,arrived at hub
166fe98c-ed43-4659-9c7c-cf2310daffe4,"Oklahoma City, OK",2025-04-21T05:11:27.731196,delayed
166fe98c-ed43-4659-9c7c-cf2310daffe4,"Phoenix, AZ",2025-04-18T19:11:27.731196,out for delivery
2632c3d3-0956-44f1-afbd-a7251dcb89e1,"Las Vegas, NV",2025-04-07T22:11:27.731356,delivered
2632c3d3-0956-44f1-afbd-a7251dcb89e1,"Salt Lake City, UT",2025-04-09T15:11:27.731356,delayed
0bf5b543-c566-4f2a-8207-52fc3adced85,"Salt Lake City, UT",2025-04-05T23:11:27.731439,out for delivery
0bf5b543-c566-4f2a-8207-52fc3adced85,"Denver, CO",2025-04-07T03:11:27.731439,delayed
d6296f00-a2f7-4919-9e75-34588920600c,"Denver, CO",2025-04-07T20:11:27.731521,delivered
d6296f00-a2f7-4919-9e75-34588920600c,"Phoenix, AZ",2025-04-07T13:11:27.731521,delivered
d6296f00-a2f7-4919-9e75-34588920600c,"Salt Lake City, UT",2025-04-07T02:11:27.731521,arrived at hub
d49f630e-d790-449c-b439-338506d8d0d3,"Las Vegas, NV",2025-04-09T23:11:27.731657,arrived at hub
d49f630e-d790-449c-b439-338506d8d0d3,"Oklahoma City, OK",2025-04-11T13:11:27.731657,arrived at hub
618f6943-3c2b-4584-a2a2-59826c699ed2,"Las Vegas, NV",2025-04-30T05:11:27.731736,in transit
618f6943-3c2b-4584-a2a2-59826c699ed2,"Phoenix, AZ",2025-04-29T00:11:27.731736,delayed
618f6943-3c2b-4584-a2a2-59826c699ed2,"Las Vegas, NV",2025-04-30T21:11:27.731736,delayed
f2b446f4-ce48-45b8-8a13-f69a2f614c85,"Phoenix, AZ",2025-05-02T05:11:27.731824,arrived at hub
f2b446f4-ce48-45b8-8a13-f69a2f614c85,"Tucson, AZ",2025-05-03T20:11:27.731824,delivered
87dc5c59-2009-4eb2-8ead-c1b214eeab7c,"Phoenix, AZ",2025-04-12T02:11:27.731913,in transit
87dc5c59-2009-4eb2-8ead-c1b214eeab7c,"El Paso, TX",2025-04-13T10:11:27.731913,in transit
87dc5c59-2009-4eb2-8ead-c1b214eeab7c,"Salt Lake City, UT",2025-04-13T06:11:27.731913,out for delivery
c4c002a7-37a7-4714-84e8-3c1f85bfb6a4,"Tucson, AZ",2025-05-01T02:11:27.732003,out for delivery
c4c002a7-37a7-4714-84e8-3c1f85bfb6a4,"Oklahoma City, OK",2025-04-29T23:11:27.732003,delivered
cfb29ea9-f05d-4d55-874f-2348b6964dcd,"Denver, CO",2025-05-03T07:11:27.732077,out for delivery
cfb29ea9-f05d-4d55-874f-2348b6964dcd,"Denver, CO",2025-05-01T10:11:27.732077,delayed
db0beded-f01a-4913-8c79-a9a5eec30484,"Tucson, AZ",2025-04-07T23:11:27.732163,arrived at hub
db0beded-f01a-4913-8c79-a9a5eec30484,"Denver, CO",2025-04-06T21:11:27.732163,out for delivery
db0beded-f01a-4913-8c79-a9a5eec30484,"Tucson, AZ",2025-04-08T00:11:27.732163,delayed
55045d74-b967-4685-9b4d-1838c0d61e10,"Las Vegas, NV",2025-04-28T22:11:27.732236,delayed
55045d74-b967-4685-9b4d-1838c0d61e10,"Oklahoma City, OK",2025-04-29T20:11:27.732236,out for delivery
55045d74-b967-4685-9b4d-1838c0d61e10,"Tucson, AZ",2025-04-29T14:11:27.732236,in transit
b61b9f02-bc37-4004-9c15-4737cf0a84ac,"Phoenix, AZ",2025-04-20T03:11:27.732310,out for delivery
b61b9f02-bc37-4004-9c15-4737cf0a84ac,"Salt Lake City, UT",2025-04-20T07:11:27.732310,delivered
8295e689-543a-4029-a272-f9777beb1ca6,"Tucson, AZ",2025-05-05T07:11:27.732381,delayed
8295e689-543a-4029-a272-f9777beb1ca6,"Salt Lake City, UT",2025-05-05T20:11:27.732381,delivered
8295e689-543a-4029-a272-f9777beb1ca6,"Las Vegas, NV",2025-05-04T06:11:27.732381,delayed
39ffd05c-df47-40bc-bf09-bc394808c3e6,"Las Vegas, NV",2025-04-22T02:11:27.732466,arrived at hub
39ffd05c-df47-40bc-bf09-bc394808c3e6,"Las Vegas, NV",2025-04-21T15:11:27.732466,delayed
e259c91d-63b0-458d-a446-9619e8fdfda0,"Las Vegas, NV",2025-05-01T20:11:27.732657,out for delivery
e259c91d-63b0-458d-a446-9619e8fdfda0,"Salt Lake City, UT",2025-05-02T00:11:27.732657,out for delivery
e259c91d-63b0-458d-a446-9619e8fdfda0,"Phoenix, AZ",2025-05-02T11:11:27.732657,delivered
a5da22a4-34a1-4a17-a5b6-03e44d7ecb90,"Oklahoma City, OK",2025-04-19T12:11:27.732795,delivered
a5da22a4-34a1-4a17-a5b6-03e44d7ecb90,"Oklahoma City, OK",2025-04-18T16:11:27.732795,out for delivery
333e2f37-7a6f-42be-afba-e51f757248a9,"Salt Lake City, UT",2025-04-10T21:11:27.732884,delayed
333e2f37-7a6f-42be-afba-e51f757248a9,"Salt Lake City, UT",2025-04-08T21:11:27.732884,out for delivery
c5ed669c-22b1-4eea-8e4a-517881cb3b0c,"Oklahoma City, OK",2025-04-16T06:11:27.732970,delayed
c5ed669c-22b1-4eea-8e4a-517881cb3b0c,"Las Vegas, NV",2025-04-16T19:11:27.732970,arrived at hub
c5ed669c-22b1-4eea-8e4a-517881cb3b0c,"Salt Lake City, UT",2025-04-17T19:11:27.732970,out for delivery
a03e7b77-31d4-43d9-9202-b89e79a7924c,"El Paso, TX",2025-04-06T22:11:27.733055,out for delivery
a03e7b77-31d4-43d9-9202-b89e79a7924c,"El Paso, TX",2025-04-06T16:11:27.733055,delivered
1e29e955-61f3-4668-a23e-5281ea64f377,"Salt Lake City, UT",2025-04-09T17:11:27.733132,delayed
1e29e955-61f3-4668-a23e-5281ea64f377,"El Paso, TX",2025-04-12T09:11:27.733132,in transit
1e29e955-61f3-4668-a23e-5281ea64f377,"Salt Lake City, UT",2025-04-10T02:11:27.733132,arrived at hub
b037f149-2166-4530-863c-6cf982a708b1,"Oklahoma City, OK",2025-04-12T10:11:27.733203,delivered
b037f149-2166-4530-863c-6cf982a708b1,"El Paso, TX",2025-04-11T18:11:27.733203,out for delivery
b037f149-2166-4530-863c-6cf982a708b1,"Salt Lake City, UT",2025-04-13T07:11:27.733203,out for delivery
962e31c8-0159-440b-9cb8-587bc6eb9f0f,"Phoenix, AZ",2025-04-19T14:11:27.733286,delayed
962e31c8-0159-440b-9cb8-587bc6eb9f0f,"El Paso, TX",2025-04-20T17:11:27.733286,delivered
73f2aee2-e889-4fe2-bff8-86c0fce0db84,"Las Vegas, NV",2025-04-17T22:11:27.733358,out for delivery
73f2aee2-e889-4fe2-bff8-86c0fce0db84,"Salt Lake City, UT",2025-04-18T00:11:27.733358,delivered
3313c4f8-c971-47cf-9c99-533ee39c62dd,"Phoenix, AZ",2025-04-17T09:11:27.733451,out for delivery
3313c4f8-c971-47cf-9c99-533ee39c62dd,"Las Vegas, NV",2025-04-16T02:11:27.733451,out for delivery
3e288099-a9f6-48fb-b701-12b4fb638654,"Salt Lake City, UT",2025-04-10T03:11:27.733543,arrived at hub
3e288099-a9f6-48fb-b701-12b4fb638654,"Las Vegas, NV",2025-04-11T09:11:27.733543,delayed
434b0b4c-0c6b-4e11-88eb-c1d3462b9c6a,"El Paso, TX",2025-04-10T15:11:27.733615,out for delivery
434b0b4c-0c6b-4e11-88eb-c1d3462b9c6a,"Tucson, AZ",2025-04-11T09:11:27.733615,in transit
434b0b4c-0c6b-4e11-88eb-c1d3462b9c6a,"Oklahoma City, OK",2025-04-11T21:11:27.733615,out for delivery
58f7b554-ef20-40fa-956c-db853007866a,"Las Vegas, NV",2025-04-10T21:11:27.733715,in transit
58f7b554-ef20-40fa-956c-db853007866a,"Phoenix, AZ",2025-04-11T03:11:27.733715,delayed
58f7b554-ef20-40fa-956c-db853007866a,"Oklahoma City, OK",2025-04-11T02:11:27.733715,arrived at hub
c65a5185-9f75-480f-ae3b-83de850af18e,"Denver, CO",2025-04-10T07:11:27.733805,delivered
c65a5185-9f75-480f-ae3b-83de850af18e,"Las Vegas, NV",2025-04-08T09:11:27.733805,delivered
41e40907-fa9b-470a-9657-9acaee3368db,"Denver, CO",2025-04-17T00:11:27.733888,out for delivery
41e40907-fa9b-470a-9657-9acaee3368db,"Denver, CO",2025-04-15T12:11:27.733888,out for delivery
41e40907-fa9b-470a-9657-9acaee3368db,"Phoenix, AZ",2025-04-16T15:11:27.733888,delivered
1cc8f2a0-80f3-41ed-8b52-104da0dac824,"El Paso, TX",2025-04-15T22:11:27.733963,out for delivery
1cc8f2a0-80f3-41ed-8b52-104da0dac824,"Phoenix, AZ",2025-04-15T14:11:27.733963,arrived at hub
ac4bb49e-7af7-4774-b9c1-fdf91bbc7ab4,"Salt Lake City, UT",2025-05-01T00:11:27.734047,in transit
ac4bb49e-7af7-4774-b9c1-fdf91bbc7ab4,"Salt Lake City, UT",2025-04-30T02:11:27.734047,delivered
3a4e5ef4-b7db-4590-9f9a-9792a725eb3a,"Las Vegas, NV",2025-04-20T11:11:27.734120,arrived at hub
3a4e5ef4-b7db-4590-9f9a-9792a725eb3a,"Phoenix, AZ",2025-04-20T23:11:27.734120,delayed
1a1f4d82-0e93-47ea-b63d-2448d161eb6d,"Oklahoma City, OK",2025-04-14T08:11:27.734201,delayed
1a1f4d82-0e93-47ea-b63d-2448d161eb6d,"El Paso, TX",2025-04-13T14:11:27.734201,out for delivery
1a1f4d82-0e93-47ea-b63d-2448d161eb6d,"Las Vegas, NV",2025-04-12T03:11:27.734201,delayed
bfcc1311-f716-417e-bea9-05368eb68ddd,"Salt Lake City, UT",2025-04-22T11:11:27.734276,delayed
bfcc1311-f716-417e-bea9-05368eb68ddd,"Oklahoma City, OK",2025-04-21T23:11:27.734276,arrived at hub
bfcc1311-f716-417e-bea9-05368eb68ddd,"Phoenix, AZ",2025-04-23T05:11:27.734276,arrived at hub
99d64d9f-ddb8-41fb-869e-63086fc44745,"Denver, CO",2025-04-13T03:11:27.734365,delayed
99d64d9f-ddb8-41fb-869e-63086fc44745,"El Paso, TX",2025-04-13T07:11:27.734365,out for delivery
99d64d9f-ddb8-41fb-869e-63086fc44745,"El Paso, TX",2025-04-14T18:11:27.734365,arrived at hub
670c5fb1-e197-4a8a-b950-b0162767caa9,"Denver, CO",2025-05-02T19:11:27.734437,out for delivery
670c5fb1-e197-4a8a-b950-b0162767caa9,"Oklahoma City, OK",2025-05-03T09:11:27.734437,arrived at hub
670c5fb1-e197-4a8a-b950-b0162767caa9,"Tucson, AZ",2025-05-01T10:11:27.734437,delayed
da617784-b623-4fe1-9745-59a52b7212ff,"Las Vegas, NV",2025-04-05T12:11:27.734508,out for delivery
da617784-b623-4fe1-9745-59a52b7212ff,"Salt Lake City, UT",2025-04-04T19:11:27.734508,delayed
5f117a21-c8ec-4bb4-a977-688b50240935,"Denver, CO",2025-04-27T03:11:27.734590,arrived at hub
5f117a21-c8ec-4bb4-a977-688b50240935,"El Paso, TX",2025-04-26T14:11:27.734590,delivered
44cda6a1-11bf-4470-b9ce-4ac35555e7fc,"Oklahoma City, OK",2025-04-23T17:11:27.734661,out for delivery
44cda6a1-11bf-4470-b9ce-4ac35555e7fc,"Oklahoma City, OK",2025-04-23T18:11:27.734661,out for delivery
44cda6a1-11bf-4470-b9ce-4ac35555e7fc,"Denver, CO",2025-04-24T03:11:27.734661,in transit
e869f85a-4d65-4f9d-91e5-a2131def4b6c,"Las Vegas, NV",2025-04-10T17:11:27.734806,in transit
e869f85a-4d65-4f9d-91e5-a2131def4b6c,"Denver, CO",2025-04-11T00:11:27.734806,delivered
91de0af3-73d4-4d48-b676-a4b971745dc8,"Salt Lake City, UT",2025-04-30T10:11:27.734891,out for delivery
91de0af3-73d4-4d48-b676-a4b971745dc8,"El Paso, TX",2025-05-02T04:11:27.734891,delivered
91de0af3-73d4-4d48-b676-a4b971745dc8,"El Paso, TX",2025-04-30T03:11:27.734891,in transit
a261ee55-4d51-41d5-a045-74988b41c257,"El Paso, TX",2025-04-27T11:11:27.734983,in transit
a261ee55-4d51-41d5-a045-74988b41c257,"El Paso, TX",2025-04-27T21:11:27.734983,arrived at hub
a261ee55-4d51-41d5-a045-74988b41c257,"Phoenix, AZ",2025-04-27T19:11:27.734983,arrived at hub
53550435-1b03-4dd7-bc37-34f515d70323,"Tucson, AZ",2025-04-26T17:11:27.735060,delayed
53550435-1b03-4dd7-bc37-34f515d70323,"Salt Lake City, UT",2025-04-28T09:11:27.735060,in transit
53550435-1b03-4dd7-bc37-34f515d70323,"Salt Lake City, UT",2025-04-28T21:11:27.735060,in transit
8666123a-e1bc-44ab-ac77-82e12e33554d,"Salt Lake City, UT",2025-04-09T15:11:27.735135,delivered
8666123a-e1bc-44ab-ac77-82e12e33554d,"Salt Lake City, UT",2025-04-10T09:11:27.735135,delivered
fc692cd0-57d1-4dfc-aa27-58700952c91e,"El Paso, TX",2025-04-21T10:11:27.735222,arrived at hub
fc692cd0-57d1-4dfc-aa27-58700952c91e,"Salt Lake City, UT",2025-04-21T15:11:27.735222,arrived at hub
fc692cd0-57d1-4dfc-aa27-58700952c91e,"El Paso, TX",2025-04-20T20:11:27.735222,delayed
d7ad60fc-14b4-42b1-aaa8-b83e48ce887a,"Denver, CO",2025-04-15T09:11:27.735308,delayed
d7ad60fc-14b4-42b1-aaa8-b83e48ce887a,"Las Vegas, NV",2025-04-14T02:11:27.735308,delivered
d7ad60fc-14b4-42b1-aaa8-b83e48ce887a,"Salt Lake City, UT",2025-04-13T23:11:27.735308,delivered
6b5ead4b-e1d6-49d9-b6ae-6016d84bcfb9,"Salt Lake City, UT",2025-04-30T06:11:27.735393,out for delivery
6b5ead4b-e1d6-49d9-b6ae-6016d84bcfb9,"Las Vegas, NV",2025-04-29T20:11:27.735393,arrived at hub
0669c1f4-c500-4dc4-b3e4-841bb8c29645,"Denver, CO",2025-04-06T20:11:27.735471,delayed
0669c1f4-c500-4dc4-b3e4-841bb8c29645,"Salt Lake City, UT",2025-04-06T20:11:27.735471,out for delivery
1ac4c9ea-729b-486f-a7b5-aad6cbf04a99,"El Paso, TX",2025-05-03T07:11:27.735556,delayed
1ac4c9ea-729b-486f-a7b5-aad6cbf04a99,"Tucson, AZ",2025-05-04T18:11:27.735556,out for delivery
1ac4c9ea-729b-486f-a7b5-aad6cbf04a99,"Oklahoma City, OK",2025-05-02T22:11:27.735556,in transit
b884d7d0-06cd-4b57-ae4c-14ab736c35f1,"Oklahoma City, OK",2025-04-10T06:11:27.735629,delayed
b884d7d0-06cd-4b57-ae4c-14ab736c35f1,"Tucson, AZ",2025-04-09T12:11:27.735629,out for delivery
b884d7d0-06cd-4b57-ae4c-14ab736c35f1,"El Paso, TX",2025-04-09T06:11:27.735629,in transit
ceb77871-6e52-471c-8180-1d2c26da6ac1,"Oklahoma City, OK",2025-04-21T23:11:27.735714,delayed
ceb77871-6e52-471c-8180-1d2c26da6ac1,"Salt Lake City, UT",2025-04-19T21:11:27.735714,delivered
2b7671b3-dc88-4ad5-ae0f-788465046284,"Tucson, AZ",2025-04-13T16:11:27.735810,arrived at hub
2b7671b3-dc88-4ad5-ae0f-788465046284,"Las Vegas, NV",2025-04-15T04:11:27.735810,delayed
2b7671b3-dc88-4ad5-ae0f-788465046284,"Las Vegas, NV",2025-04-14T01:11:27.735810,delivered
e3003234-fa84-48b0-b63e-8e30c5dd9d71,"Salt Lake City, UT",2025-04-18T03:11:27.735882,delayed
e3003234-fa84-48b0-b63e-8e30c5dd9d71,"Phoenix, AZ",2025-04-15T19:11:27.735882,in transit
35cb8107-08ed-442d-8468-dd920c6b6bac,"Phoenix, AZ",2025-04-29T15:11:27.735966,arrived at hub
35cb8107-08ed-442d-8468-dd920c6b6bac,"Tucson, AZ",2025-05-01T21:11:27.735966,in transit
35cb8107-08ed-442d-8468-dd920c6b6bac,"Denver, CO",2025-05-01T19:11:27.735966,arrived at hub
3f730fe7-266b-450c-a439-1a4048dc3a9d,"Salt Lake City, UT",2025-04-20T09:11:27.736040,delayed
3f730fe7-266b-450c-a439-1a4048dc3a9d,"Oklahoma City, OK",2025-04-20T00:11:27.736040,delayed
3f730fe7-266b-450c-a439-1a4048dc3a9d,"Phoenix, AZ",2025-04-20T21:11:27.736040,delayed
ac69e767-96f8-40eb-bcf8-b3eaa6c38b8c,"Tucson, AZ",2025-04-27T19:11:27.736117,delayed
ac69e767-96f8-40eb-bcf8-b3eaa6c38b8c,"Tucson, AZ",2025-04-28T18:11:27.736117,in transit
b65ea158-ef02-4762-8b76-d993faa7a47e,"Denver, CO",2025-04-27T13:11:27.736189,out for delivery
b65ea158-ef02-4762-8b76-d993faa7a47e,"Denver, CO",2025-04-27T22:11:27.736189,delivered
f2a0612c-2726-4e4e-a151-08a26c0e4a23,"Oklahoma City, OK",2025-04-27T07:11:27.736262,out for delivery
f2a0612c-2726-4e4e-a151-08a26c0e4a23,"Phoenix, AZ",2025-04-24T14:11:27.736262,delayed
cff74671-0668-4b48-9a9c-56b6c3c3b6f4,"Oklahoma City, OK",2025-04-22T19:11:27.736333,arrived at hub
cff74671-0668-4b48-9a9c-56b6c3c3b6f4,"Phoenix, AZ",2025-04-23T02:11:27.736333,arrived at hub
